# P(phi|x) [1/rad]: each x column normalized over phi. blank line separates x scans (for surf)
x phi p
0.7750 0.26180 0.12463
0.7750 0.43633 0.20362
0.7750 0.61087 0.32757
0.7750 0.78540 0.49128
0.7750 0.95993 0.66669
0.7750 1.13446 0.54963
0.7750 1.30900 0.23231
0.7750 1.48353 0.08647
0.7750 1.65806 0.08894
0.7750 1.83260 0.23052
0.7750 2.00713 0.56347
0.7750 2.18166 0.66892
0.7750 2.35619 0.49924
0.7750 2.53073 0.32393
0.7750 2.70526 0.20274
0.7750 2.87979 0.11929
0.7750 3.05433 0.06904
0.7750 3.22886 0.04141
0.7750 3.40339 0.02287
0.7750 3.57792 0.01408
0.7750 3.75246 0.00937
0.7750 3.92699 0.00723
0.7750 4.10152 0.00699
0.7750 4.27606 0.00422
0.7750 4.45059 0.00126
0.7750 4.62512 0.00049
0.7750 4.79966 0.00034
0.7750 4.97419 0.00117
0.7750 5.14872 0.00369
0.7750 5.32325 0.00466
0.7750 5.49779 0.00825
0.7750 5.67232 0.01044
0.7750 5.84685 0.01316
0.7750 6.02139 0.02326
0.7750 6.19592 0.03952

0.7850 0.08727 0.29131
0.7850 0.26180 0.42021
0.7850 0.43633 0.53892
0.7850 0.61087 0.56684
0.7850 0.78540 0.46100
0.7850 0.95993 0.23717
0.7850 1.13446 0.02185
0.7850 1.30900 0.00049
0.7850 1.48353 0.00000
0.7850 1.65806 0.00000
0.7850 1.83260 0.00073
0.7850 2.00713 0.02112
0.7850 2.18166 0.23548
0.7850 2.35619 0.49547
0.7850 2.53073 0.57607
0.7850 2.70526 0.53407
0.7850 2.87979 0.41269
0.7850 3.05433 0.29082
0.7850 3.22886 0.15876
0.7850 3.40339 0.08278
0.7850 3.57792 0.04394
0.7850 3.75246 0.01675
0.7850 3.92699 0.00777
0.7850 4.10152 0.00340
0.7850 4.27606 0.00073
0.7850 4.45059 0.00000
0.7850 4.62512 0.00000
0.7850 4.79966 0.00000
0.7850 4.97419 0.00024
0.7850 5.14872 0.00049
0.7850 5.32325 0.00146
0.7850 5.49779 0.00801
0.7850 5.67232 0.01626
0.7850 5.84685 0.04175
0.7850 6.02139 0.07720
0.7850 6.19592 0.16580

0.7950 0.08727 0.50602
0.7950 0.26180 0.66184
0.7950 0.43633 0.63528
0.7950 0.61087 0.39380
0.7950 0.78540 0.04710
0.7950 0.95993 0.00100
0.7950 1.13446 0.00050
0.7950 1.30900 0.00050
0.7950 1.48353 0.00000
0.7950 1.65806 0.00050
0.7950 1.83260 0.00000
0.7950 2.00713 0.00000
0.7950 2.18166 0.00100
0.7950 2.35619 0.04359
0.7950 2.53073 0.38277
0.7950 2.70526 0.67937
0.7950 2.87979 0.68037
0.7950 3.05433 0.56464
0.7950 3.22886 0.30361
0.7950 3.40339 0.15732
0.7950 3.57792 0.06413
0.7950 3.75246 0.02305
0.7950 3.92699 0.00000
0.7950 4.10152 0.00050
0.7950 4.27606 0.00050
0.7950 4.45059 0.00000
0.7950 4.62512 0.00000
0.7950 4.79966 0.00000
0.7950 4.97419 0.00050
0.7950 5.14872 0.00000
0.7950 5.32325 0.00000
0.7950 5.49779 0.00200
0.7950 5.67232 0.01954
0.7950 5.84685 0.06313
0.7950 6.02139 0.17586
0.7950 6.19592 0.32115

0.8050 0.08727 0.56410
0.8050 0.26180 0.69463
0.8050 0.43633 0.63757
0.8050 0.61087 0.33518
0.8050 0.78540 0.01377
0.8050 0.95993 0.00000
0.8050 1.13446 0.00000
0.8050 1.30900 0.00000
0.8050 1.48353 0.00000
0.8050 1.65806 0.00000
0.8050 1.83260 0.00000
0.8050 2.00713 0.00066
0.8050 2.18166 0.00000
0.8050 2.35619 0.01246
0.8050 2.53073 0.31419
0.8050 2.70526 0.65134
0.8050 2.87979 0.74252
0.8050 3.05433 0.54902
0.8050 3.22886 0.32731
0.8050 3.40339 0.16923
0.8050 3.57792 0.06953
0.8050 3.75246 0.01443
0.8050 3.92699 0.00000
0.8050 4.10152 0.00000
0.8050 4.27606 0.00000
0.8050 4.45059 0.00000
0.8050 4.62512 0.00000
0.8050 4.79966 0.00066
0.8050 4.97419 0.00066
0.8050 5.14872 0.00000
0.8050 5.32325 0.00000
0.8050 5.49779 0.00131
0.8050 5.67232 0.02361
0.8050 5.84685 0.07609
0.8050 6.02139 0.18366
0.8050 6.19592 0.34764

0.8150 0.08727 0.60908
0.8150 0.26180 0.71974
0.8150 0.43633 0.64566
0.8150 0.61087 0.26613
0.8150 0.78540 0.01097
0.8150 0.95993 0.00091
0.8150 1.13446 0.00000
0.8150 1.30900 0.00000
0.8150 1.48353 0.00000
0.8150 1.65806 0.00091
0.8150 1.83260 0.00000
0.8150 2.00713 0.00000
0.8150 2.18166 0.00000
0.8150 2.35619 0.00915
0.8150 2.53073 0.28351
0.8150 2.70526 0.63377
0.8150 2.87979 0.67127
0.8150 3.05433 0.54964
0.8150 3.22886 0.35027
0.8150 3.40339 0.18199
0.8150 3.57792 0.08231
0.8150 3.75246 0.02286
0.8150 3.92699 0.00000
0.8150 4.10152 0.00091
0.8150 4.27606 0.00000
0.8150 4.45059 0.00000
0.8150 4.62512 0.00000
0.8150 4.79966 0.00000
0.8150 4.97419 0.00000
0.8150 5.14872 0.00000
0.8150 5.32325 0.00000
0.8150 5.49779 0.00000
0.8150 5.67232 0.01738
0.8150 5.84685 0.06493
0.8150 6.02139 0.21034
0.8150 6.19592 0.39782

0.8250 0.08727 0.61288
0.8250 0.26180 0.69441
0.8250 0.43633 0.59882
0.8250 0.61087 0.27551
0.8250 0.78540 0.02249
0.8250 0.95993 0.00000
0.8250 1.13446 0.00141
0.8250 1.30900 0.00000
0.8250 1.48353 0.00000
0.8250 1.65806 0.00000
0.8250 1.83260 0.00000
0.8250 2.00713 0.00000
0.8250 2.18166 0.00141
0.8250 2.35619 0.01968
0.8250 2.53073 0.24740
0.8250 2.70526 0.57633
0.8250 2.87979 0.66770
0.8250 3.05433 0.59601
0.8250 3.22886 0.37391
0.8250 3.40339 0.18414
0.8250 3.57792 0.09137
0.8250 3.75246 0.01827
0.8250 3.92699 0.00281
0.8250 4.10152 0.00000
0.8250 4.27606 0.00000
0.8250 4.45059 0.00000
0.8250 4.62512 0.00000
0.8250 4.79966 0.00000
0.8250 4.97419 0.00000
0.8250 5.14872 0.00000
0.8250 5.32325 0.00000
0.8250 5.49779 0.00000
0.8250 5.67232 0.01827
0.8250 5.84685 0.08434
0.8250 6.02139 0.20101
0.8250 6.19592 0.44139

0.8350 0.08727 0.54820
0.8350 0.26180 0.58578
0.8350 0.43633 0.48189
0.8350 0.61087 0.29621
0.8350 0.78540 0.16800
0.8350 0.95993 0.05526
0.8350 1.13446 0.01105
0.8350 1.30900 0.00000
0.8350 1.48353 0.00000
0.8350 1.65806 0.00000
0.8350 1.83260 0.00000
0.8350 2.00713 0.03316
0.8350 2.18166 0.05305
0.8350 2.35619 0.13042
0.8350 2.53073 0.34926
0.8350 2.70526 0.44431
0.8350 2.87979 0.55925
0.8350 3.05433 0.47968
0.8350 3.22886 0.40231
0.8350 3.40339 0.19010
0.8350 3.57792 0.08179
0.8350 3.75246 0.01105
0.8350 3.92699 0.01547
0.8350 4.10152 0.00221
0.8350 4.27606 0.00221
0.8350 4.45059 0.00000
0.8350 4.62512 0.00000
0.8350 4.79966 0.00000
0.8350 4.97419 0.00000
0.8350 5.14872 0.00663
0.8350 5.32325 0.00221
0.8350 5.49779 0.01547
0.8350 5.67232 0.02432
0.8350 5.84685 0.10831
0.8350 6.02139 0.26305
0.8350 6.19592 0.40894

0.8450 0.08727 0.21931
0.8450 0.26180 0.30351
0.8450 0.43633 0.29372
0.8450 0.61087 0.30547
0.8450 0.78540 0.33289
0.8450 0.95993 0.39946
0.8450 1.13446 0.35247
0.8450 1.30900 0.21344
0.8450 1.48353 0.11553
0.8450 1.65806 0.08224
0.8450 1.83260 0.16644
0.8450 2.00713 0.29177
0.8450 2.18166 0.33093
0.8450 2.35619 0.27610
0.8450 2.53073 0.26239
0.8450 2.70526 0.27218
0.8450 2.87979 0.28589
0.8450 3.05433 0.23890
0.8450 3.22886 0.16253
0.8450 3.40339 0.11553
0.8450 3.57792 0.05679
0.8450 3.75246 0.03525
0.8450 3.92699 0.03329
0.8450 4.10152 0.01762
0.8450 4.27606 0.02154
0.8450 4.45059 0.02154
0.8450 4.62512 0.00587
0.8450 4.79966 0.00196
0.8450 4.97419 0.00979
0.8450 5.14872 0.01567
0.8450 5.32325 0.04112
0.8450 5.49779 0.03721
0.8450 5.67232 0.03916
0.8450 5.84685 0.05874
0.8450 6.02139 0.13120
0.8450 6.19592 0.18211

0.8550 0.08727 0.07221
0.8550 0.26180 0.10176
0.8550 0.43633 0.15017
0.8550 0.61087 0.20269
0.8550 0.78540 0.25768
0.8550 0.95993 0.37010
0.8550 1.13446 0.51125
0.8550 1.30900 0.51289
0.8550 1.48353 0.49483
0.8550 1.65806 0.48909
0.8550 1.83260 0.46857
0.8550 2.00713 0.45298
0.8550 2.18166 0.31512
0.8550 2.35619 0.23470
0.8550 2.53073 0.17561
0.8550 2.70526 0.13212
0.8550 2.87979 0.10914
0.8550 3.05433 0.07304
0.8550 3.22886 0.06483
0.8550 3.40339 0.03611
0.8550 3.57792 0.03200
0.8550 3.75246 0.01805
0.8550 3.92699 0.02790
0.8550 4.10152 0.03118
0.8550 4.27606 0.04431
0.8550 4.45059 0.03775
0.8550 4.62512 0.03282
0.8550 4.79966 0.03447
0.8550 4.97419 0.03693
0.8550 5.14872 0.02790
0.8550 5.32325 0.03365
0.8550 5.49779 0.01559
0.8550 5.67232 0.02298
0.8550 5.84685 0.03775
0.8550 6.02139 0.02708
0.8550 6.19592 0.04431

0.8650 0.08727 0.04910
0.8650 0.26180 0.07082
0.8650 0.43633 0.09298
0.8650 0.61087 0.14773
0.8650 0.78540 0.23375
0.8650 0.95993 0.33412
0.8650 1.13446 0.46447
0.8650 1.30900 0.61089
0.8650 1.48353 0.65694
0.8650 1.65806 0.61914
0.8650 1.83260 0.56918
0.8650 2.00713 0.46186
0.8650 2.18166 0.31544
0.8650 2.35619 0.22680
0.8650 2.53073 0.15337
0.8650 2.70526 0.10819
0.8650 2.87979 0.06170
0.8650 3.05433 0.05127
0.8650 3.22886 0.03693
0.8650 3.40339 0.02998
0.8650 3.57792 0.02477
0.8650 3.75246 0.01521
0.8650 3.92699 0.02086
0.8650 4.10152 0.02086
0.8650 4.27606 0.01868
0.8650 4.45059 0.03259
0.8650 4.62512 0.02998
0.8650 4.79966 0.03128
0.8650 4.97419 0.03519
0.8650 5.14872 0.03954
0.8650 5.32325 0.03128
0.8650 5.49779 0.02563
0.8650 5.67232 0.02390
0.8650 5.84685 0.02042
0.8650 6.02139 0.03215
0.8650 6.19592 0.03259

0.8750 0.08727 0.04541
0.8750 0.26180 0.05698
0.8750 0.43633 0.09845
0.8750 0.61087 0.14499
0.8750 0.78540 0.21325
0.8750 0.95993 0.33878
0.8750 1.13446 0.46938
0.8750 1.30900 0.60111
0.8750 1.48353 0.67981
0.8750 1.65806 0.67868
0.8750 1.83260 0.58559
0.8750 2.00713 0.47474
0.8750 2.18166 0.32326
0.8750 2.35619 0.22030
0.8750 2.53073 0.14724
0.8750 2.70526 0.09675
0.8750 2.87979 0.05952
0.8750 3.05433 0.03921
0.8750 3.22886 0.03046
0.8750 3.40339 0.03159
0.8750 3.57792 0.01975
0.8750 3.75246 0.02228
0.8750 3.92699 0.02341
0.8750 4.10152 0.02031
0.8750 4.27606 0.02257
0.8750 4.45059 0.02200
0.8750 4.62512 0.02003
0.8750 4.79966 0.02426
0.8750 4.97419 0.03159
0.8750 5.14872 0.02482
0.8750 5.32325 0.02849
0.8750 5.49779 0.02257
0.8750 5.67232 0.02257
0.8750 5.84685 0.02398
0.8750 6.02139 0.02708
0.8750 6.19592 0.03836

0.8850 0.08727 0.04458
0.8850 0.26180 0.06046
0.8850 0.43633 0.11244
0.8850 0.61087 0.16681
0.8850 0.78540 0.24967
0.8850 0.95993 0.35058
0.8850 1.13446 0.48303
0.8850 1.30900 0.62874
0.8850 1.48353 0.66310
0.8850 1.65806 0.68311
0.8850 1.83260 0.58677
0.8850 2.00713 0.42909
0.8850 2.18166 0.33405
0.8850 2.35619 0.23553
0.8850 2.53073 0.14832
0.8850 2.70526 0.09221
0.8850 2.87979 0.06372
0.8850 3.05433 0.04502
0.8850 3.22886 0.02914
0.8850 3.40339 0.02044
0.8850 3.57792 0.01849
0.8850 3.75246 0.01805
0.8850 3.92699 0.01827
0.8850 4.10152 0.01979
0.8850 4.27606 0.01936
0.8850 4.45059 0.01370
0.8850 4.62512 0.01479
0.8850 4.79966 0.01348
0.8850 4.97419 0.01805
0.8850 5.14872 0.01653
0.8850 5.32325 0.01870
0.8850 5.49779 0.01827
0.8850 5.67232 0.01936
0.8850 5.84685 0.02153
0.8850 6.02139 0.02327
0.8850 6.19592 0.03110

0.8950 0.08727 0.04890
0.8950 0.26180 0.07764
0.8950 0.43633 0.12083
0.8950 0.61087 0.16830
0.8950 0.78540 0.26628
0.8950 0.95993 0.35731
0.8950 1.13446 0.47742
0.8950 1.30900 0.58183
0.8950 1.48353 0.64465
0.8950 1.65806 0.64661
0.8950 1.83260 0.57897
0.8950 2.00713 0.45404
0.8950 2.18166 0.36302
0.8950 2.35619 0.24862
0.8950 2.53073 0.17062
0.8950 2.70526 0.10548
0.8950 2.87979 0.07335
0.8950 3.05433 0.04658
0.8950 3.22886 0.03105
0.8950 3.40339 0.02338
0.8950 3.57792 0.01856
0.8950 3.75246 0.01588
0.8950 3.92699 0.01624
0.8950 4.10152 0.01392
0.8950 4.27606 0.01231
0.8950 4.45059 0.00696
0.8950 4.62512 0.00946
0.8950 4.79966 0.00767
0.8950 4.97419 0.01107
0.8950 5.14872 0.01053
0.8950 5.32325 0.01410
0.8950 5.49779 0.01499
0.8950 5.67232 0.01731
0.8950 5.84685 0.01838
0.8950 6.02139 0.02302
0.8950 6.19592 0.03427

0.9050 0.08727 0.04973
0.9050 0.26180 0.07630
0.9050 0.43633 0.13008
0.9050 0.61087 0.18467
0.9050 0.78540 0.27733
0.9050 0.95993 0.36480
0.9050 1.13446 0.48613
0.9050 1.30900 0.57863
0.9050 1.48353 0.62398
0.9050 1.65806 0.61410
0.9050 1.83260 0.56470
0.9050 2.00713 0.44531
0.9050 2.18166 0.37825
0.9050 2.35619 0.26696
0.9050 2.53073 0.17430
0.9050 2.70526 0.12749
0.9050 2.87979 0.07338
0.9050 3.05433 0.04892
0.9050 3.22886 0.03272
0.9050 3.40339 0.02397
0.9050 3.57792 0.01879
0.9050 3.75246 0.01620
0.9050 3.92699 0.01442
0.9050 4.10152 0.00891
0.9050 4.27606 0.00680
0.9050 4.45059 0.00794
0.9050 4.62512 0.00567
0.9050 4.79966 0.00648
0.9050 4.97419 0.00648
0.9050 5.14872 0.00907
0.9050 5.32325 0.00907
0.9050 5.49779 0.00988
0.9050 5.67232 0.01328
0.9050 5.84685 0.01847
0.9050 6.02139 0.01944
0.9050 6.19592 0.03693

0.9150 0.08727 0.05270
0.9150 0.26180 0.09469
0.9150 0.43633 0.13816
0.9150 0.61087 0.20203
0.9150 0.78540 0.28749
0.9150 0.95993 0.37340
0.9150 1.13446 0.45052
0.9150 1.30900 0.54937
0.9150 1.48353 0.60714
0.9150 1.65806 0.59583
0.9150 1.83260 0.55488
0.9150 2.00713 0.47359
0.9150 2.18166 0.36819
0.9150 2.35619 0.27781
0.9150 2.53073 0.19444
0.9150 2.70526 0.12878
0.9150 2.87979 0.08189
0.9150 3.05433 0.05658
0.9150 3.22886 0.03499
0.9150 3.40339 0.02486
0.9150 3.57792 0.01831
0.9150 3.75246 0.01414
0.9150 3.92699 0.01027
0.9150 4.10152 0.00685
0.9150 4.27606 0.00610
0.9150 4.45059 0.00447
0.9150 4.62512 0.00417
0.9150 4.79966 0.00566
0.9150 4.97419 0.00670
0.9150 5.14872 0.00476
0.9150 5.32325 0.00715
0.9150 5.49779 0.00774
0.9150 5.67232 0.00953
0.9150 5.84685 0.01548
0.9150 6.02139 0.02129
0.9150 6.19592 0.03960

0.9250 0.08727 0.05950
0.9250 0.26180 0.09963
0.9250 0.43633 0.15729
0.9250 0.61087 0.21919
0.9250 0.78540 0.27417
0.9250 0.95993 0.39090
0.9250 1.13446 0.47471
0.9250 1.30900 0.55837
0.9250 1.48353 0.59837
0.9250 1.65806 0.57915
0.9250 1.83260 0.54226
0.9250 2.00713 0.44560
0.9250 2.18166 0.36744
0.9250 2.35619 0.27360
0.9250 2.53073 0.20506
0.9250 2.70526 0.13002
0.9250 2.87979 0.08578
0.9250 3.05433 0.05653
0.9250 3.22886 0.03703
0.9250 3.40339 0.02318
0.9250 3.57792 0.01230
0.9250 3.75246 0.01088
0.9250 3.92699 0.00707
0.9250 4.10152 0.00594
0.9250 4.27606 0.00438
0.9250 4.45059 0.00212
0.9250 4.62512 0.00269
0.9250 4.79966 0.00311
0.9250 4.97419 0.00339
0.9250 5.14872 0.00495
0.9250 5.32325 0.00594
0.9250 5.49779 0.00452
0.9250 5.67232 0.01003
0.9250 5.84685 0.01385
0.9250 6.02139 0.02544
0.9250 6.19592 0.03519

0.9350 0.08727 0.06147
0.9350 0.26180 0.09487
0.9350 0.43633 0.15073
0.9350 0.61087 0.22382
0.9350 0.78540 0.30239
0.9350 0.95993 0.39338
0.9350 1.13446 0.47422
0.9350 1.30900 0.55213
0.9350 1.48353 0.58767
0.9350 1.65806 0.56736
0.9350 1.83260 0.51832
0.9350 2.00713 0.46821
0.9350 2.18166 0.37401
0.9350 2.35619 0.27646
0.9350 2.53073 0.20845
0.9350 2.70526 0.13656
0.9350 2.87979 0.09354
0.9350 3.05433 0.05759
0.9350 3.22886 0.02833
0.9350 3.40339 0.02044
0.9350 3.57792 0.01550
0.9350 3.75246 0.00869
0.9350 3.92699 0.00534
0.9350 4.10152 0.00561
0.9350 4.27606 0.00254
0.9350 4.45059 0.00294
0.9350 4.62512 0.00294
0.9350 4.79966 0.00227
0.9350 4.97419 0.00414
0.9350 5.14872 0.00307
0.9350 5.32325 0.00521
0.9350 5.49779 0.00521
0.9350 5.67232 0.00815
0.9350 5.84685 0.01243
0.9350 6.02139 0.02205
0.9350 6.19592 0.03354

0.9450 0.08727 0.06114
0.9450 0.26180 0.09932
0.9450 0.43633 0.15031
0.9450 0.61087 0.22807
0.9450 0.78540 0.29949
0.9450 0.95993 0.39576
0.9450 1.13446 0.48177
0.9450 1.30900 0.55065
0.9450 1.48353 0.57081
0.9450 1.65806 0.58020
0.9450 1.83260 0.53834
0.9450 2.00713 0.45767
0.9450 2.18166 0.36634
0.9450 2.35619 0.28008
0.9450 2.53073 0.19547
0.9450 2.70526 0.13750
0.9450 2.87979 0.08626
0.9450 3.05433 0.05391
0.9450 3.22886 0.03564
0.9450 3.40339 0.02080
0.9450 3.57792 0.01256
0.9450 3.75246 0.00723
0.9450 3.92699 0.00609
0.9450 4.10152 0.00457
0.9450 4.27606 0.00342
0.9450 4.45059 0.00317
0.9450 4.62512 0.00368
0.9450 4.79966 0.00419
0.9450 4.97419 0.00406
0.9450 5.14872 0.00317
0.9450 5.32325 0.00419
0.9450 5.49779 0.00469
0.9450 5.67232 0.00825
0.9450 5.84685 0.01484
0.9450 6.02139 0.02220
0.9450 6.19592 0.03374

0.9550 0.08727 0.05452
0.9550 0.26180 0.09364
0.9550 0.43633 0.13888
0.9550 0.61087 0.21577
0.9550 0.78540 0.29084
0.9550 0.95993 0.38937
0.9550 1.13446 0.48717
0.9550 1.30900 0.54537
0.9550 1.48353 0.57141
0.9550 1.65806 0.59524
0.9550 1.83260 0.54060
0.9550 2.00713 0.45172
0.9550 2.18166 0.37788
0.9550 2.35619 0.28008
0.9550 2.53073 0.20428
0.9550 2.70526 0.14450
0.9550 2.87979 0.09646
0.9550 3.05433 0.05734
0.9550 3.22886 0.03521
0.9550 3.40339 0.02164
0.9550 3.57792 0.01174
0.9550 3.75246 0.00587
0.9550 3.92699 0.00526
0.9550 4.10152 0.00416
0.9550 4.27606 0.00355
0.9550 4.45059 0.00293
0.9550 4.62512 0.00269
0.9550 4.79966 0.00208
0.9550 4.97419 0.00318
0.9550 5.14872 0.00379
0.9550 5.32325 0.00477
0.9550 5.49779 0.00403
0.9550 5.67232 0.01002
0.9550 5.84685 0.01479
0.9550 6.02139 0.02298
0.9550 6.19592 0.03582

0.9650 0.08727 0.06012
0.9650 0.26180 0.08990
0.9650 0.43633 0.14191
0.9650 0.61087 0.21571
0.9650 0.78540 0.29298
0.9650 0.95993 0.37141
0.9650 1.13446 0.46513
0.9650 1.30900 0.53695
0.9650 1.48353 0.59407
0.9650 1.65806 0.59082
0.9650 1.83260 0.52873
0.9650 2.00713 0.47741
0.9650 2.18166 0.37523
0.9650 2.35619 0.29587
0.9650 2.53073 0.21571
0.9650 2.70526 0.13461
0.9650 2.87979 0.09164
0.9650 3.05433 0.05688
0.9650 3.22886 0.03290
0.9650 3.40339 0.02132
0.9650 3.57792 0.01193
0.9650 3.75246 0.00730
0.9650 3.92699 0.00417
0.9650 4.10152 0.00324
0.9650 4.27606 0.00324
0.9650 4.45059 0.00417
0.9650 4.62512 0.00452
0.9650 4.79966 0.00348
0.9650 4.97419 0.00359
0.9650 5.14872 0.00429
0.9650 5.32325 0.00487
0.9650 5.49779 0.00544
0.9650 5.67232 0.00973
0.9650 5.84685 0.01471
0.9650 6.02139 0.02201
0.9650 6.19592 0.03360

0.9750 0.08727 0.05647
0.9750 0.26180 0.09271
0.9750 0.43633 0.13587
0.9750 0.61087 0.20337
0.9750 0.78540 0.29154
0.9750 0.95993 0.37840
0.9750 1.13446 0.46862
0.9750 1.30900 0.53656
0.9750 1.48353 0.59000
0.9750 1.65806 0.60373
0.9750 1.83260 0.56555
0.9750 2.00713 0.47857
0.9750 2.18166 0.37505
0.9750 2.35619 0.28786
0.9750 2.53073 0.20348
0.9750 2.70526 0.13814
0.9750 2.87979 0.09703
0.9750 3.05433 0.05355
0.9750 3.22886 0.03180
0.9750 3.40339 0.01590
0.9750 3.57792 0.00941
0.9750 3.75246 0.00595
0.9750 3.92699 0.00325
0.9750 4.10152 0.00292
0.9750 4.27606 0.00184
0.9750 4.45059 0.00162
0.9750 4.62512 0.00260
0.9750 4.79966 0.00335
0.9750 4.97419 0.00368
0.9750 5.14872 0.00325
0.9750 5.32325 0.00433
0.9750 5.49779 0.00660
0.9750 5.67232 0.00790
0.9750 5.84685 0.01341
0.9750 6.02139 0.01969
0.9750 6.19592 0.03559

0.9850 0.08727 0.06306
0.9850 0.26180 0.08952
0.9850 0.43633 0.14273
0.9850 0.61087 0.21861
0.9850 0.78540 0.29049
0.9850 0.95993 0.37365
0.9850 1.13446 0.45332
0.9850 1.30900 0.54632
0.9850 1.48353 0.59574
0.9850 1.65806 0.61287
0.9850 1.83260 0.54622
0.9850 2.00713 0.47167
0.9850 2.18166 0.37713
0.9850 2.35619 0.28085
0.9850 2.53073 0.20487
0.9850 2.70526 0.14242
0.9850 2.87979 0.08603
0.9850 3.05433 0.05804
0.9850 3.22886 0.03291
0.9850 3.40339 0.01702
0.9850 3.57792 0.01025
0.9850 3.75246 0.00564
0.9850 3.92699 0.00441
0.9850 4.10152 0.00226
0.9850 4.27606 0.00215
0.9850 4.45059 0.00144
0.9850 4.62512 0.00103
0.9850 4.79966 0.00226
0.9850 4.97419 0.00328
0.9850 5.14872 0.00154
0.9850 5.32325 0.00318
0.9850 5.49779 0.00759
0.9850 5.67232 0.00708
0.9850 5.84685 0.01374
0.9850 6.02139 0.02215
0.9850 6.19592 0.03814

0.9950 0.08727 0.06233
0.9950 0.26180 0.09724
0.9950 0.43633 0.15027
0.9950 0.61087 0.20254
0.9950 0.78540 0.27868
0.9950 0.95993 0.36892
0.9950 1.13446 0.46147
0.9950 1.30900 0.54451
0.9950 1.48353 0.58364
0.9950 1.65806 0.59659
0.9950 1.83260 0.55084
0.9950 2.00713 0.46271
0.9950 2.18166 0.38772
0.9950 2.35619 0.29288
0.9950 2.53073 0.21779
0.9950 2.70526 0.14327
0.9950 2.87979 0.09561
0.9950 3.05433 0.05831
0.9950 3.22886 0.03577
0.9950 3.40339 0.02043
0.9950 3.57792 0.01112
0.9950 3.75246 0.00671
0.9950 3.92699 0.00221
0.9950 4.10152 0.00364
0.9950 4.27606 0.00278
0.9950 4.45059 0.00240
0.9950 4.62512 0.00240
0.9950 4.79966 0.00134
0.9950 4.97419 0.00307
0.9950 5.14872 0.00211
0.9950 5.32325 0.00288
0.9950 5.49779 0.00451
0.9950 5.67232 0.00825
0.9950 5.84685 0.01132
0.9950 6.02139 0.01889
0.9950 6.19592 0.03443

