# P(phi|x) [1/rad]: each x column normalized over phi. blank line separates x scans (for surf)
x phi p
0.7750 1.83260 0.00078
0.7750 2.00713 0.00337
0.7750 2.18166 0.00519
0.7750 2.35619 0.01635
0.7750 2.53073 0.05942
0.7750 2.70526 0.25739
0.7750 2.87979 0.71976
0.7750 3.05433 1.04566
0.7750 3.22886 0.63284
0.7750 3.40339 0.17825
0.7750 3.57792 0.03166
0.7750 3.75246 0.00804
0.7750 3.92699 0.00389
0.7750 4.10152 0.00285
0.7750 4.27606 0.00182
0.7750 4.45059 0.00078
0.7750 4.62512 0.00156
0.7750 4.79966 0.00000
0.7750 4.97419 0.00026
0.7750 5.14872 0.00130
0.7750 5.32325 0.00311
0.7750 5.49779 0.00441
0.7750 5.67232 0.00675
0.7750 5.84685 0.03166
0.7750 6.02139 0.16632
0.7750 6.19592 0.61183

0.7850 0.08727 1.00350
0.7850 0.26180 0.68601
0.7850 0.43633 0.20837
0.7850 0.61087 0.02393
0.7850 0.78540 0.00352
0.7850 0.95993 0.00141
0.7850 1.13446 0.00035
0.7850 1.30900 0.00035
0.7850 1.48353 0.00000
0.7850 1.65806 0.00000
0.7850 1.83260 0.00000
0.7850 2.00713 0.00035
0.7850 2.18166 0.00000
0.7850 2.35619 0.00422
0.7850 2.53073 0.02745
0.7850 2.70526 0.18972
0.7850 2.87979 0.72051
0.7850 3.05433 1.12107
0.7850 3.22886 0.69693
0.7850 3.40339 0.16966
0.7850 3.57792 0.02217
0.7850 3.75246 0.00246
0.7850 3.92699 0.00141
0.7850 4.10152 0.00106
0.7850 4.27606 0.00035
0.7850 4.45059 0.00000
0.7850 4.62512 0.00000
0.7850 4.79966 0.00000
0.7850 4.97419 0.00000
0.7850 5.14872 0.00000
0.7850 5.32325 0.00106
0.7850 5.49779 0.00035
0.7850 5.67232 0.00317
0.7850 5.84685 0.02253
0.7850 6.02139 0.18022
0.7850 6.19592 0.63744

0.7950 0.08727 1.01539
0.7950 0.26180 0.70931
0.7950 0.43633 0.19547
0.7950 0.61087 0.02101
0.7950 0.78540 0.00000
0.7950 0.95993 0.00000
0.7950 1.13446 0.00000
0.7950 1.30900 0.00000
0.7950 1.48353 0.00040
0.7950 1.65806 0.00000
0.7950 1.83260 0.00000
0.7950 2.00713 0.00000
0.7950 2.18166 0.00000
0.7950 2.35619 0.00000
0.7950 2.53073 0.01308
0.7950 2.70526 0.17961
0.7950 2.87979 0.71248
0.7950 3.05433 1.10777
0.7950 3.22886 0.68473
0.7950 3.40339 0.17881
0.7950 3.57792 0.01784
0.7950 3.75246 0.00040
0.7950 3.92699 0.00000
0.7950 4.10152 0.00000
0.7950 4.27606 0.00000
0.7950 4.45059 0.00000
0.7950 4.62512 0.00000
0.7950 4.79966 0.00000
0.7950 4.97419 0.00000
0.7950 5.14872 0.00000
0.7950 5.32325 0.00040
0.7950 5.49779 0.00000
0.7950 5.67232 0.00159
0.7950 5.84685 0.02617
0.7950 6.02139 0.18278
0.7950 6.19592 0.68235

0.8050 0.08727 1.11553
0.8050 0.26180 0.73132
0.8050 0.43633 0.19961
0.8050 0.61087 0.01722
0.8050 0.78540 0.00044
0.8050 0.95993 0.00000
0.8050 1.13446 0.00000
0.8050 1.30900 0.00000
0.8050 1.48353 0.00000
0.8050 1.65806 0.00000
0.8050 1.83260 0.00000
0.8050 2.00713 0.00000
0.8050 2.18166 0.00000
0.8050 2.35619 0.00000
0.8050 2.53073 0.01766
0.8050 2.70526 0.15059
0.8050 2.87979 0.69555
0.8050 3.05433 1.07888
0.8050 3.22886 0.66243
0.8050 3.40339 0.15987
0.8050 3.57792 0.01634
0.8050 3.75246 0.00044
0.8050 3.92699 0.00000
0.8050 4.10152 0.00000
0.8050 4.27606 0.00000
0.8050 4.45059 0.00000
0.8050 4.62512 0.00000
0.8050 4.79966 0.00000
0.8050 4.97419 0.00000
0.8050 5.14872 0.00000
0.8050 5.32325 0.00000
0.8050 5.49779 0.00000
0.8050 5.67232 0.00044
0.8050 5.84685 0.01855
0.8050 6.02139 0.16958
0.8050 6.19592 0.69511

0.8150 0.08727 1.11679
0.8150 0.26180 0.71814
0.8150 0.43633 0.19545
0.8150 0.61087 0.01606
0.8150 0.78540 0.00000
0.8150 0.95993 0.00000
0.8150 1.13446 0.00000
0.8150 1.30900 0.00000
0.8150 1.48353 0.00000
0.8150 1.65806 0.00000
0.8150 1.83260 0.00000
0.8150 2.00713 0.00055
0.8150 2.18166 0.00000
0.8150 2.35619 0.00055
0.8150 2.53073 0.01772
0.8150 2.70526 0.17275
0.8150 2.87979 0.66941
0.8150 3.05433 1.10793
0.8150 3.22886 0.68436
0.8150 3.40339 0.16002
0.8150 3.57792 0.01716
0.8150 3.75246 0.00055
0.8150 3.92699 0.00000
0.8150 4.10152 0.00000
0.8150 4.27606 0.00000
0.8150 4.45059 0.00000
0.8150 4.62512 0.00000
0.8150 4.79966 0.00000
0.8150 4.97419 0.00000
0.8150 5.14872 0.00000
0.8150 5.32325 0.00000
0.8150 5.49779 0.00000
0.8150 5.67232 0.00055
0.8150 5.84685 0.01938
0.8150 6.02139 0.15005
0.8150 6.19592 0.68215

0.8250 0.08727 1.14919
0.8250 0.26180 0.76138
0.8250 0.43633 0.19212
0.8250 0.61087 0.02277
0.8250 0.78540 0.00000
0.8250 0.95993 0.00000
0.8250 1.13446 0.00000
0.8250 1.30900 0.00000
0.8250 1.48353 0.00000
0.8250 1.65806 0.00000
0.8250 1.83260 0.00000
0.8250 2.00713 0.00000
0.8250 2.18166 0.00000
0.8250 2.35619 0.00071
0.8250 2.53073 0.01708
0.8250 2.70526 0.15156
0.8250 2.87979 0.64540
0.8250 3.05433 1.03961
0.8250 3.22886 0.65536
0.8250 3.40339 0.15370
0.8250 3.57792 0.01992
0.8250 3.75246 0.00000
0.8250 3.92699 0.00000
0.8250 4.10152 0.00000
0.8250 4.27606 0.00000
0.8250 4.45059 0.00000
0.8250 4.62512 0.00000
0.8250 4.79966 0.00000
0.8250 4.97419 0.00000
0.8250 5.14872 0.00000
0.8250 5.32325 0.00000
0.8250 5.49779 0.00000
0.8250 5.67232 0.00071
0.8250 5.84685 0.01637
0.8250 6.02139 0.18643
0.8250 6.19592 0.71726

0.8350 0.08727 1.04608
0.8350 0.26180 0.69946
0.8350 0.43633 0.18888
0.8350 0.61087 0.02076
0.8350 0.78540 0.00104
0.8350 0.95993 0.00000
0.8350 1.13446 0.00000
0.8350 1.30900 0.00000
0.8350 1.48353 0.00000
0.8350 1.65806 0.00104
0.8350 1.83260 0.00000
0.8350 2.00713 0.00000
0.8350 2.18166 0.00311
0.8350 2.35619 0.00208
0.8350 2.53073 0.03113
0.8350 2.70526 0.16604
0.8350 2.87979 0.68597
0.8350 3.05433 1.05127
0.8350 3.22886 0.71192
0.8350 3.40339 0.17538
0.8350 3.57792 0.02906
0.8350 3.75246 0.00311
0.8350 3.92699 0.00311
0.8350 4.10152 0.00104
0.8350 4.27606 0.00208
0.8350 4.45059 0.00000
0.8350 4.62512 0.00000
0.8350 4.79966 0.00000
0.8350 4.97419 0.00000
0.8350 5.14872 0.00000
0.8350 5.32325 0.00104
0.8350 5.49779 0.00000
0.8350 5.67232 0.00208
0.8350 5.84685 0.01868
0.8350 6.02139 0.18161
0.8350 6.19592 0.70361

0.8450 0.08727 0.97173
0.8450 0.26180 0.67948
0.8450 0.43633 0.21480
0.8450 0.61087 0.04530
0.8450 0.78540 0.01754
0.8450 0.95993 0.00731
0.8450 1.13446 0.00146
0.8450 1.30900 0.00292
0.8450 1.48353 0.00292
0.8450 1.65806 0.00877
0.8450 1.83260 0.00438
0.8450 2.00713 0.00292
0.8450 2.18166 0.01315
0.8450 2.35619 0.02192
0.8450 2.53073 0.06722
0.8450 2.70526 0.22065
0.8450 2.87979 0.66049
0.8450 3.05433 1.02872
0.8450 3.22886 0.61080
0.8450 3.40339 0.19142
0.8450 3.57792 0.03215
0.8450 3.75246 0.01169
0.8450 3.92699 0.00585
0.8450 4.10152 0.00292
0.8450 4.27606 0.00146
0.8450 4.45059 0.00292
0.8450 4.62512 0.00146
0.8450 4.79966 0.00000
0.8450 4.97419 0.00146
0.8450 5.14872 0.00585
0.8450 5.32325 0.00877
0.8450 5.49779 0.00731
0.8450 5.67232 0.01023
0.8450 5.84685 0.03507
0.8450 6.02139 0.18558
0.8450 6.19592 0.64295

0.8550 0.08727 0.81729
0.8550 0.26180 0.64111
0.8550 0.43633 0.28385
0.8550 0.61087 0.08687
0.8550 0.78540 0.04160
0.8550 0.95993 0.03670
0.8550 1.13446 0.01223
0.8550 1.30900 0.02325
0.8550 1.48353 0.02936
0.8550 1.65806 0.02447
0.8550 1.83260 0.03426
0.8550 2.00713 0.03303
0.8550 2.18166 0.03426
0.8550 2.35619 0.03915
0.8550 2.53073 0.09788
0.8550 2.70526 0.25204
0.8550 2.87979 0.69372
0.8550 3.05433 0.86990
0.8550 3.22886 0.52120
0.8550 3.40339 0.17985
0.8550 3.57792 0.05506
0.8550 3.75246 0.01835
0.8550 3.92699 0.01468
0.8550 4.10152 0.01468
0.8550 4.27606 0.00489
0.8550 4.45059 0.01223
0.8550 4.62512 0.01835
0.8550 4.79966 0.01101
0.8550 4.97419 0.01468
0.8550 5.14872 0.00612
0.8550 5.32325 0.01223
0.8550 5.49779 0.02202
0.8550 5.67232 0.01958
0.8550 5.84685 0.05016
0.8550 6.02139 0.18108
0.8550 6.19592 0.52243

0.8650 0.08727 0.87628
0.8650 0.26180 0.60922
0.8650 0.43633 0.26250
0.8650 0.61087 0.06980
0.8650 0.78540 0.02504
0.8650 0.95993 0.03338
0.8650 1.13446 0.01366
0.8650 1.30900 0.01745
0.8650 1.48353 0.02807
0.8650 1.65806 0.02504
0.8650 1.83260 0.02655
0.8650 2.00713 0.02428
0.8650 2.18166 0.03642
0.8650 2.35619 0.04476
0.8650 2.53073 0.09635
0.8650 2.70526 0.29665
0.8650 2.87979 0.67599
0.8650 3.05433 0.84366
0.8650 3.22886 0.54929
0.8650 3.40339 0.20940
0.8650 3.57792 0.05766
0.8650 3.75246 0.01897
0.8650 3.92699 0.01214
0.8650 4.10152 0.01517
0.8650 4.27606 0.00986
0.8650 4.45059 0.00683
0.8650 4.62512 0.00986
0.8650 4.79966 0.00607
0.8650 4.97419 0.00835
0.8650 5.14872 0.00759
0.8650 5.32325 0.01214
0.8650 5.49779 0.01366
0.8650 5.67232 0.02883
0.8650 5.84685 0.04324
0.8650 6.02139 0.17222
0.8650 6.19592 0.54322

0.8750 0.08727 0.88241
0.8750 0.26180 0.69811
0.8750 0.43633 0.24929
0.8750 0.61087 0.07108
0.8750 0.78540 0.02285
0.8750 0.95993 0.01269
0.8750 1.13446 0.01168
0.8750 1.30900 0.00609
0.8750 1.48353 0.00660
0.8750 1.65806 0.00863
0.8750 1.83260 0.00660
0.8750 2.00713 0.01371
0.8750 2.18166 0.01168
0.8750 2.35619 0.03249
0.8750 2.53073 0.07768
0.8750 2.70526 0.28432
0.8750 2.87979 0.73111
0.8750 3.05433 0.89155
0.8750 3.22886 0.60317
0.8750 3.40339 0.19852
0.8750 3.57792 0.03351
0.8750 3.75246 0.01269
0.8750 3.92699 0.01015
0.8750 4.10152 0.00558
0.8750 4.27606 0.00355
0.8750 4.45059 0.00305
0.8750 4.62512 0.00355
0.8750 4.79966 0.00203
0.8750 4.97419 0.00152
0.8750 5.14872 0.00711
0.8750 5.32325 0.00508
0.8750 5.49779 0.00812
0.8750 5.67232 0.01422
0.8750 5.84685 0.04163
0.8750 6.02139 0.19242
0.8750 6.19592 0.56509

0.8850 0.08727 0.92978
0.8850 0.26180 0.65257
0.8850 0.43633 0.26403
0.8850 0.61087 0.05603
0.8850 0.78540 0.01172
0.8850 0.95993 0.00366
0.8850 1.13446 0.00330
0.8850 1.30900 0.00183
0.8850 1.48353 0.00146
0.8850 1.65806 0.00256
0.8850 1.83260 0.00146
0.8850 2.00713 0.00403
0.8850 2.18166 0.00439
0.8850 2.35619 0.01282
0.8850 2.53073 0.05200
0.8850 2.70526 0.26806
0.8850 2.87979 0.76499
0.8850 3.05433 1.01035
0.8850 3.22886 0.63426
0.8850 3.40339 0.19592
0.8850 3.57792 0.03625
0.8850 3.75246 0.00586
0.8850 3.92699 0.00293
0.8850 4.10152 0.00403
0.8850 4.27606 0.00110
0.8850 4.45059 0.00073
0.8850 4.62512 0.00146
0.8850 4.79966 0.00000
0.8850 4.97419 0.00073
0.8850 5.14872 0.00110
0.8850 5.32325 0.00183
0.8850 5.49779 0.00439
0.8850 5.67232 0.00696
0.8850 5.84685 0.03369
0.8850 6.02139 0.17102
0.8850 6.19592 0.58226

0.8950 0.08727 0.96326
0.8950 0.26180 0.70763
0.8950 0.43633 0.25414
0.8950 0.61087 0.04580
0.8950 0.78540 0.00748
0.8950 0.95993 0.00120
0.8950 1.13446 0.00000
0.8950 1.30900 0.00090
0.8950 1.48353 0.00000
0.8950 1.65806 0.00030
0.8950 1.83260 0.00000
0.8950 2.00713 0.00090
0.8950 2.18166 0.00120
0.8950 2.35619 0.00718
0.8950 2.53073 0.05418
0.8950 2.70526 0.26521
0.8950 2.87979 0.74115
0.8950 3.05433 1.04169
0.8950 3.22886 0.63010
0.8950 3.40339 0.17840
0.8950 3.57792 0.03023
0.8950 3.75246 0.00509
0.8950 3.92699 0.00180
0.8950 4.10152 0.00060
0.8950 4.27606 0.00030
0.8950 4.45059 0.00000
0.8950 4.62512 0.00060
0.8950 4.79966 0.00060
0.8950 4.97419 0.00030
0.8950 5.14872 0.00000
0.8950 5.32325 0.00030
0.8950 5.49779 0.00090
0.8950 5.67232 0.00479
0.8950 5.84685 0.02275
0.8950 6.02139 0.17691
0.8950 6.19592 0.58370

0.9050 0.08727 0.98395
0.9050 0.26180 0.70391
0.9050 0.43633 0.23981
0.9050 0.61087 0.04073
0.9050 0.78540 0.00458
0.9050 0.95993 0.00102
0.9050 1.13446 0.00025
0.9050 1.30900 0.00000
0.9050 1.48353 0.00000
0.9050 1.65806 0.00000
0.9050 1.83260 0.00000
0.9050 2.00713 0.00051
0.9050 2.18166 0.00102
0.9050 2.35619 0.00484
0.9050 2.53073 0.05015
0.9050 2.70526 0.25127
0.9050 2.87979 0.73777
0.9050 3.05433 1.07076
0.9050 3.22886 0.66089
0.9050 3.40339 0.17108
0.9050 3.57792 0.02444
0.9050 3.75246 0.00255
0.9050 3.92699 0.00051
0.9050 4.10152 0.00025
0.9050 4.27606 0.00000
0.9050 4.45059 0.00000
0.9050 4.62512 0.00000
0.9050 4.79966 0.00000
0.9050 4.97419 0.00000
0.9050 5.14872 0.00000
0.9050 5.32325 0.00000
0.9050 5.49779 0.00051
0.9050 5.67232 0.00255
0.9050 5.84685 0.02622
0.9050 6.02139 0.17031
0.9050 6.19592 0.57968

0.9150 0.08727 0.97991
0.9150 0.26180 0.68720
0.9150 0.43633 0.25764
0.9150 0.61087 0.04241
0.9150 0.78540 0.00573
0.9150 0.95993 0.00046
0.9150 1.13446 0.00023
0.9150 1.30900 0.00023
0.9150 1.48353 0.00023
0.9150 1.65806 0.00023
0.9150 1.83260 0.00000
0.9150 2.00713 0.00069
0.9150 2.18166 0.00206
0.9150 2.35619 0.00550
0.9150 2.53073 0.05066
0.9150 2.70526 0.26842
0.9150 2.87979 0.75872
0.9150 3.05433 1.05143
0.9150 3.22886 0.63013
0.9150 3.40339 0.17558
0.9150 3.57792 0.02063
0.9150 3.75246 0.00229
0.9150 3.92699 0.00023
0.9150 4.10152 0.00023
0.9150 4.27606 0.00092
0.9150 4.45059 0.00046
0.9150 4.62512 0.00046
0.9150 4.79966 0.00000
0.9150 4.97419 0.00000
0.9150 5.14872 0.00000
0.9150 5.32325 0.00046
0.9150 5.49779 0.00000
0.9150 5.67232 0.00069
0.9150 5.84685 0.02063
0.9150 6.02139 0.17421
0.9150 6.19592 0.59093

0.9250 0.08727 0.96364
0.9250 0.26180 0.69666
0.9250 0.43633 0.23350
0.9250 0.61087 0.04734
0.9250 0.78540 0.00363
0.9250 0.95993 0.00064
0.9250 1.13446 0.00000
0.9250 1.30900 0.00021
0.9250 1.48353 0.00000
0.9250 1.65806 0.00000
0.9250 1.83260 0.00021
0.9250 2.00713 0.00043
0.9250 2.18166 0.00043
0.9250 2.35619 0.00469
0.9250 2.53073 0.04649
0.9250 2.70526 0.25951
0.9250 2.87979 0.76554
0.9250 3.05433 1.07068
0.9250 3.22886 0.66105
0.9250 3.40339 0.17678
0.9250 3.57792 0.02239
0.9250 3.75246 0.00277
0.9250 3.92699 0.00043
0.9250 4.10152 0.00021
0.9250 4.27606 0.00021
0.9250 4.45059 0.00000
0.9250 4.62512 0.00000
0.9250 4.79966 0.00000
0.9250 4.97419 0.00000
0.9250 5.14872 0.00000
0.9250 5.32325 0.00021
0.9250 5.49779 0.00000
0.9250 5.67232 0.00235
0.9250 5.84685 0.01535
0.9250 6.02139 0.15822
0.9250 6.19592 0.59601

0.9350 0.08727 0.97616
0.9350 0.26180 0.69352
0.9350 0.43633 0.22100
0.9350 0.61087 0.04350
0.9350 0.78540 0.00557
0.9350 0.95993 0.00041
0.9350 1.13446 0.00000
0.9350 1.30900 0.00021
0.9350 1.48353 0.00000
0.9350 1.65806 0.00021
0.9350 1.83260 0.00000
0.9350 2.00713 0.00041
0.9350 2.18166 0.00082
0.9350 2.35619 0.00536
0.9350 2.53073 0.05195
0.9350 2.70526 0.26533
0.9350 2.87979 0.76485
0.9350 3.05433 1.04007
0.9350 3.22886 0.64631
0.9350 3.40339 0.19049
0.9350 3.57792 0.02288
0.9350 3.75246 0.00247
0.9350 3.92699 0.00062
0.9350 4.10152 0.00000
0.9350 4.27606 0.00021
0.9350 4.45059 0.00000
0.9350 4.62512 0.00000
0.9350 4.79966 0.00000
0.9350 4.97419 0.00000
0.9350 5.14872 0.00000
0.9350 5.32325 0.00021
0.9350 5.49779 0.00000
0.9350 5.67232 0.00206
0.9350 5.84685 0.02020
0.9350 6.02139 0.17792
0.9350 6.19592 0.59683

0.9450 0.08727 0.96554
0.9450 0.26180 0.67763
0.9450 0.43633 0.21093
0.9450 0.61087 0.04202
0.9450 0.78540 0.00586
0.9450 0.95993 0.00000
0.9450 1.13446 0.00040
0.9450 1.30900 0.00040
0.9450 1.48353 0.00101
0.9450 1.65806 0.00000
0.9450 1.83260 0.00061
0.9450 2.00713 0.00000
0.9450 2.18166 0.00061
0.9450 2.35619 0.00768
0.9450 2.53073 0.04364
0.9450 2.70526 0.23719
0.9450 2.87979 0.77017
0.9450 3.05433 1.08191
0.9450 3.22886 0.66491
0.9450 3.40339 0.18709
0.9450 3.57792 0.02445
0.9450 3.75246 0.00202
0.9450 3.92699 0.00020
0.9450 4.10152 0.00000
0.9450 4.27606 0.00000
0.9450 4.45059 0.00000
0.9450 4.62512 0.00000
0.9450 4.79966 0.00000
0.9450 4.97419 0.00020
0.9450 5.14872 0.00000
0.9450 5.32325 0.00040
0.9450 5.49779 0.00101
0.9450 5.67232 0.00182
0.9450 5.84685 0.02182
0.9450 6.02139 0.17335
0.9450 6.19592 0.60672

0.9550 0.08727 0.96880
0.9550 0.26180 0.69200
0.9550 0.43633 0.22666
0.9550 0.61087 0.04052
0.9550 0.78540 0.00461
0.9550 0.95993 0.00060
0.9550 1.13446 0.00020
0.9550 1.30900 0.00060
0.9550 1.48353 0.00060
0.9550 1.65806 0.00040
0.9550 1.83260 0.00100
0.9550 2.00713 0.00060
0.9550 2.18166 0.00040
0.9550 2.35619 0.00562
0.9550 2.53073 0.04453
0.9550 2.70526 0.25474
0.9550 2.87979 0.77785
0.9550 3.05433 1.07030
0.9550 3.22886 0.63825
0.9550 3.40339 0.16728
0.9550 3.57792 0.02407
0.9550 3.75246 0.00281
0.9550 3.92699 0.00060
0.9550 4.10152 0.00000
0.9550 4.27606 0.00000
0.9550 4.45059 0.00020
0.9550 4.62512 0.00000
0.9550 4.79966 0.00040
0.9550 4.97419 0.00020
0.9550 5.14872 0.00000
0.9550 5.32325 0.00000
0.9550 5.49779 0.00020
0.9550 5.67232 0.00221
0.9550 5.84685 0.02247
0.9550 6.02139 0.16448
0.9550 6.19592 0.61638

0.9650 0.08727 0.95002
0.9650 0.26180 0.67676
0.9650 0.43633 0.22120
0.9650 0.61087 0.04400
0.9650 0.78540 0.00629
0.9650 0.95993 0.00039
0.9650 1.13446 0.00020
0.9650 1.30900 0.00020
0.9650 1.48353 0.00020
0.9650 1.65806 0.00039
0.9650 1.83260 0.00059
0.9650 2.00713 0.00098
0.9650 2.18166 0.00098
0.9650 2.35619 0.00471
0.9650 2.53073 0.04420
0.9650 2.70526 0.26815
0.9650 2.87979 0.78913
0.9650 3.05433 1.08517
0.9650 3.22886 0.64297
0.9650 3.40339 0.18250
0.9650 3.57792 0.02357
0.9650 3.75246 0.00236
0.9650 3.92699 0.00039
0.9650 4.10152 0.00039
0.9650 4.27606 0.00020
0.9650 4.45059 0.00079
0.9650 4.62512 0.00059
0.9650 4.79966 0.00059
0.9650 4.97419 0.00020
0.9650 5.14872 0.00000
0.9650 5.32325 0.00020
0.9650 5.49779 0.00039
0.9650 5.67232 0.00216
0.9650 5.84685 0.02456
0.9650 6.02139 0.15676
0.9650 6.19592 0.59740

0.9750 0.08727 0.95734
0.9750 0.26180 0.66971
0.9750 0.43633 0.22399
0.9750 0.61087 0.03905
0.9750 0.78540 0.00319
0.9750 0.95993 0.00113
0.9750 1.13446 0.00038
0.9750 1.30900 0.00075
0.9750 1.48353 0.00000
0.9750 1.65806 0.00000
0.9750 1.83260 0.00019
0.9750 2.00713 0.00056
0.9750 2.18166 0.00075
0.9750 2.35619 0.00638
0.9750 2.53073 0.04525
0.9750 2.70526 0.24464
0.9750 2.87979 0.75232
0.9750 3.05433 1.10360
0.9750 3.22886 0.68341
0.9750 3.40339 0.18249
0.9750 3.57792 0.02215
0.9750 3.75246 0.00113
0.9750 3.92699 0.00000
0.9750 4.10152 0.00019
0.9750 4.27606 0.00019
0.9750 4.45059 0.00000
0.9750 4.62512 0.00019
0.9750 4.79966 0.00000
0.9750 4.97419 0.00000
0.9750 5.14872 0.00000
0.9750 5.32325 0.00000
0.9750 5.49779 0.00019
0.9750 5.67232 0.00131
0.9750 5.84685 0.02291
0.9750 6.02139 0.16710
0.9750 6.19592 0.59911

0.9850 0.08727 0.93363
0.9850 0.26180 0.66276
0.9850 0.43633 0.22808
0.9850 0.61087 0.03974
0.9850 0.78540 0.00752
0.9850 0.95993 0.00072
0.9850 1.13446 0.00090
0.9850 1.30900 0.00054
0.9850 1.48353 0.00018
0.9850 1.65806 0.00036
0.9850 1.83260 0.00054
0.9850 2.00713 0.00000
0.9850 2.18166 0.00090
0.9850 2.35619 0.00555
0.9850 2.53073 0.03956
0.9850 2.70526 0.25279
0.9850 2.87979 0.77232
0.9850 3.05433 1.11408
0.9850 3.22886 0.67171
0.9850 3.40339 0.18762
0.9850 3.57792 0.02166
0.9850 3.75246 0.00090
0.9850 3.92699 0.00036
0.9850 4.10152 0.00018
0.9850 4.27606 0.00036
0.9850 4.45059 0.00000
0.9850 4.62512 0.00000
0.9850 4.79966 0.00000
0.9850 4.97419 0.00000
0.9850 5.14872 0.00000
0.9850 5.32325 0.00000
0.9850 5.49779 0.00036
0.9850 5.67232 0.00143
0.9850 5.84685 0.02417
0.9850 6.02139 0.16256
0.9850 6.19592 0.59813

0.9950 0.08727 0.95118
0.9950 0.26180 0.65745
0.9950 0.43633 0.22242
0.9950 0.61087 0.03870
0.9950 0.78540 0.00389
0.9950 0.95993 0.00068
0.9950 1.13446 0.00017
0.9950 1.30900 0.00034
0.9950 1.48353 0.00000
0.9950 1.65806 0.00000
0.9950 1.83260 0.00017
0.9950 2.00713 0.00034
0.9950 2.18166 0.00034
0.9950 2.35619 0.00575
0.9950 2.53073 0.04310
0.9950 2.70526 0.25689
0.9950 2.87979 0.78539
0.9950 3.05433 1.08791
0.9950 3.22886 0.68567
0.9950 3.40339 0.18321
0.9950 3.57792 0.02400
0.9950 3.75246 0.00406
0.9950 3.92699 0.00051
0.9950 4.10152 0.00017
0.9950 4.27606 0.00000
0.9950 4.45059 0.00034
0.9950 4.62512 0.00000
0.9950 4.79966 0.00000
0.9950 4.97419 0.00000
0.9950 5.14872 0.00000
0.9950 5.32325 0.00017
0.9950 5.49779 0.00051
0.9950 5.67232 0.00270
0.9950 5.84685 0.02282
0.9950 6.02139 0.16664
0.9950 6.19592 0.58410

