# P(phi|x) [1/rad]: each x column normalized over phi. blank line separates x scans (for surf)
x phi p
0.7750 1.65806 0.49829
0.7750 1.83260 0.49151
0.7750 2.00713 0.47733
0.7750 2.18166 0.41397
0.7750 2.35619 0.32447
0.7750 2.53073 0.22994
0.7750 2.70526 0.15345
0.7750 2.87979 0.09921
0.7750 3.05433 0.05899
0.7750 3.22886 0.03729
0.7750 3.40339 0.02285
0.7750 3.57792 0.01579
0.7750 3.75246 0.01109
0.7750 3.92699 0.00792
0.7750 4.10152 0.00667
0.7750 4.27606 0.00590
0.7750 4.45059 0.00483
0.7750 4.62512 0.00460
0.7750 4.79966 0.00417
0.7750 4.97419 0.00468
0.7750 5.14872 0.00519
0.7750 5.32325 0.00731
0.7750 5.49779 0.00848
0.7750 5.67232 0.01130
0.7750 5.84685 0.01444
0.7750 6.02139 0.02280
0.7750 6.19592 0.03749

0.7850 0.08727 0.11188
0.7850 0.26180 0.17310
0.7850 0.43633 0.25708
0.7850 0.61087 0.36271
0.7850 0.78540 0.44763
0.7850 0.95993 0.45827
0.7850 1.13446 0.36570
0.7850 1.30900 0.28013
0.7850 1.48353 0.23403
0.7850 1.65806 0.24224
0.7850 1.83260 0.27808
0.7850 2.00713 0.35851
0.7850 2.18166 0.43718
0.7850 2.35619 0.43214
0.7850 2.53073 0.35049
0.7850 2.70526 0.25783
0.7850 2.87979 0.17655
0.7850 3.05433 0.11739
0.7850 3.22886 0.06952
0.7850 3.40339 0.04190
0.7850 3.57792 0.02874
0.7850 3.75246 0.01605
0.7850 3.92699 0.01250
0.7850 4.10152 0.00812
0.7850 4.27606 0.00485
0.7850 4.45059 0.00327
0.7850 4.62512 0.00261
0.7850 4.79966 0.00252
0.7850 4.97419 0.00327
0.7850 5.14872 0.00653
0.7850 5.32325 0.00952
0.7850 5.49779 0.01316
0.7850 5.67232 0.02118
0.7850 5.84685 0.02893
0.7850 6.02139 0.04638
0.7850 6.19592 0.06961

0.7950 0.08727 0.29942
0.7950 0.26180 0.43610
0.7950 0.43633 0.53346
0.7950 0.61087 0.55266
0.7950 0.78540 0.42238
0.7950 0.95993 0.17782
0.7950 1.13446 0.03154
0.7950 1.30900 0.00000
0.7950 1.48353 0.00046
0.7950 1.65806 0.00046
0.7950 1.83260 0.00137
0.7950 2.00713 0.03337
0.7950 2.18166 0.17051
0.7950 2.35619 0.41370
0.7950 2.53073 0.54352
0.7950 2.70526 0.51746
0.7950 2.87979 0.42558
0.7950 3.05433 0.28387
0.7950 3.22886 0.19793
0.7950 3.40339 0.10651
0.7950 3.57792 0.07314
0.7950 3.75246 0.03337
0.7950 3.92699 0.01051
0.7950 4.10152 0.00457
0.7950 4.27606 0.00183
0.7950 4.45059 0.00091
0.7950 4.62512 0.00046
0.7950 4.79966 0.00000
0.7950 4.97419 0.00091
0.7950 5.14872 0.00137
0.7950 5.32325 0.00594
0.7950 5.49779 0.01874
0.7950 5.67232 0.03703
0.7950 5.84685 0.08274
0.7950 6.02139 0.12754
0.7950 6.19592 0.18239

0.8050 0.08727 0.55193
0.8050 0.26180 0.58948
0.8050 0.43633 0.63328
0.8050 0.61087 0.37421
0.8050 0.78540 0.07259
0.8050 0.95993 0.00125
0.8050 1.13446 0.00000
0.8050 1.30900 0.00000
0.8050 1.48353 0.00125
0.8050 1.65806 0.00000
0.8050 1.83260 0.00000
0.8050 2.00713 0.00125
0.8050 2.18166 0.00000
0.8050 2.35619 0.06383
0.8050 2.53073 0.34918
0.8050 2.70526 0.54818
0.8050 2.87979 0.62202
0.8050 3.05433 0.50562
0.8050 3.22886 0.31539
0.8050 3.40339 0.21527
0.8050 3.57792 0.10138
0.8050 3.75246 0.03504
0.8050 3.92699 0.00501
0.8050 4.10152 0.00125
0.8050 4.27606 0.00000
0.8050 4.45059 0.00125
0.8050 4.62512 0.00125
0.8050 4.79966 0.00000
0.8050 4.97419 0.00000
0.8050 5.14872 0.00000
0.8050 5.32325 0.00125
0.8050 5.49779 0.00501
0.8050 5.67232 0.03254
0.8050 5.84685 0.11389
0.8050 6.02139 0.24906
0.8050 6.19592 0.33792

0.8150 0.08727 0.50235
0.8150 0.26180 0.58569
0.8150 0.43633 0.53245
0.8150 0.61087 0.25696
0.8150 0.78540 0.06713
0.8150 0.95993 0.00000
0.8150 1.13446 0.00000
0.8150 1.30900 0.00000
0.8150 1.48353 0.00000
0.8150 1.65806 0.00000
0.8150 1.83260 0.00231
0.8150 2.00713 0.00231
0.8150 2.18166 0.00000
0.8150 2.35619 0.06019
0.8150 2.53073 0.28706
0.8150 2.70526 0.55328
0.8150 2.87979 0.67597
0.8150 3.05433 0.59495
0.8150 3.22886 0.40281
0.8150 3.40339 0.28937
0.8150 3.57792 0.12964
0.8150 3.75246 0.04861
0.8150 3.92699 0.00231
0.8150 4.10152 0.00000
0.8150 4.27606 0.00000
0.8150 4.45059 0.00000
0.8150 4.62512 0.00000
0.8150 4.79966 0.00000
0.8150 4.97419 0.00000
0.8150 5.14872 0.00000
0.8150 5.32325 0.00000
0.8150 5.49779 0.00231
0.8150 5.67232 0.03472
0.8150 5.84685 0.09954
0.8150 6.02139 0.20140
0.8150 6.19592 0.39818

0.8250 0.08727 0.37559
0.8250 0.26180 0.45660
0.8250 0.43633 0.47869
0.8250 0.61087 0.37927
0.8250 0.78540 0.23198
0.8250 0.95993 0.10679
0.8250 1.13446 0.00000
0.8250 1.30900 0.00368
0.8250 1.48353 0.00000
0.8250 1.65806 0.00736
0.8250 1.83260 0.00000
0.8250 2.00713 0.00736
0.8250 2.18166 0.08469
0.8250 2.35619 0.27985
0.8250 2.53073 0.40505
0.8250 2.70526 0.51920
0.8250 2.87979 0.49710
0.8250 3.05433 0.41609
0.8250 3.22886 0.30194
0.8250 3.40339 0.20989
0.8250 3.57792 0.13256
0.8250 3.75246 0.06628
0.8250 3.92699 0.01841
0.8250 4.10152 0.01105
0.8250 4.27606 0.00736
0.8250 4.45059 0.00000
0.8250 4.62512 0.00000
0.8250 4.79966 0.00000
0.8250 4.97419 0.00000
0.8250 5.14872 0.01105
0.8250 5.32325 0.01105
0.8250 5.49779 0.02578
0.8250 5.67232 0.06260
0.8250 5.84685 0.11415
0.8250 6.02139 0.19148
0.8250 6.19592 0.31667

0.8350 0.08727 0.15192
0.8350 0.26180 0.19750
0.8350 0.43633 0.30601
0.8350 0.61087 0.37546
0.8350 0.78540 0.32988
0.8350 0.95993 0.31686
0.8350 1.13446 0.36027
0.8350 1.30900 0.22137
0.8350 1.48353 0.16928
0.8350 1.65806 0.18230
0.8350 1.83260 0.18665
0.8350 2.00713 0.26261
0.8350 2.18166 0.38414
0.8350 2.35619 0.38414
0.8350 2.53073 0.33423
0.8350 2.70526 0.25175
0.8350 2.87979 0.21269
0.8350 3.05433 0.17796
0.8350 3.22886 0.11503
0.8350 3.40339 0.11720
0.8350 3.57792 0.07162
0.8350 3.75246 0.05209
0.8350 3.92699 0.06511
0.8350 4.10152 0.03690
0.8350 4.27606 0.01736
0.8350 4.45059 0.01085
0.8350 4.62512 0.00868
0.8350 4.79966 0.01085
0.8350 4.97419 0.01085
0.8350 5.14872 0.02170
0.8350 5.32325 0.01736
0.8350 5.49779 0.02821
0.8350 5.67232 0.04124
0.8350 5.84685 0.06294
0.8350 6.02139 0.08464
0.8350 6.19592 0.15192

0.8450 0.08727 0.08070
0.8450 0.26180 0.11166
0.8450 0.43633 0.16233
0.8450 0.61087 0.20925
0.8450 0.78540 0.29089
0.8450 0.95993 0.33030
0.8450 1.13446 0.44009
0.8450 1.30900 0.43821
0.8450 1.48353 0.44478
0.8450 1.65806 0.46073
0.8450 1.83260 0.44384
0.8450 2.00713 0.44196
0.8450 2.18166 0.38754
0.8450 2.35619 0.30309
0.8450 2.53073 0.24022
0.8450 2.70526 0.17266
0.8450 2.87979 0.12949
0.8450 3.05433 0.07976
0.8450 3.22886 0.06850
0.8450 3.40339 0.05255
0.8450 3.57792 0.03190
0.8450 3.75246 0.04316
0.8450 3.92699 0.02346
0.8450 4.10152 0.01501
0.8450 4.27606 0.02346
0.8450 4.45059 0.02064
0.8450 4.62512 0.02064
0.8450 4.79966 0.01220
0.8450 4.97419 0.01408
0.8450 5.14872 0.02158
0.8450 5.32325 0.02064
0.8450 5.49779 0.01689
0.8450 5.67232 0.02346
0.8450 5.84685 0.03003
0.8450 6.02139 0.05724
0.8450 6.19592 0.06662

0.8550 0.08727 0.06339
0.8550 0.26180 0.08262
0.8550 0.43633 0.11795
0.8550 0.61087 0.20732
0.8550 0.78540 0.27850
0.8550 0.95993 0.37930
0.8550 1.13446 0.47127
0.8550 1.30900 0.53310
0.8550 1.48353 0.58039
0.8550 1.65806 0.56532
0.8550 1.83260 0.53466
0.8550 2.00713 0.46504
0.8550 2.18166 0.36424
0.8550 2.35619 0.27591
0.8550 2.53073 0.18602
0.8550 2.70526 0.13354
0.8550 2.87979 0.08054
0.8550 3.05433 0.05923
0.8550 3.22886 0.03637
0.8550 3.40339 0.03066
0.8550 3.57792 0.01819
0.8550 3.75246 0.02130
0.8550 3.92699 0.01715
0.8550 4.10152 0.02078
0.8550 4.27606 0.01559
0.8550 4.45059 0.01663
0.8550 4.62512 0.00779
0.8550 4.79966 0.01247
0.8550 4.97419 0.01767
0.8550 5.14872 0.01715
0.8550 5.32325 0.01143
0.8550 5.49779 0.01299
0.8550 5.67232 0.01507
0.8550 5.84685 0.02182
0.8550 6.02139 0.02182
0.8550 6.19592 0.03637

0.8650 0.08727 0.04821
0.8650 0.26180 0.09013
0.8650 0.43633 0.13344
0.8650 0.61087 0.18898
0.8650 0.78540 0.28505
0.8650 0.95993 0.37273
0.8650 1.13446 0.47857
0.8650 1.30900 0.56765
0.8650 1.48353 0.59734
0.8650 1.65806 0.59210
0.8650 1.83260 0.55577
0.8650 2.00713 0.46669
0.8650 2.18166 0.36050
0.8650 2.35619 0.27561
0.8650 2.53073 0.18095
0.8650 2.70526 0.13309
0.8650 2.87979 0.08104
0.8650 3.05433 0.04856
0.8650 3.22886 0.03284
0.8650 3.40339 0.02550
0.8650 3.57792 0.01851
0.8650 3.75246 0.01467
0.8650 3.92699 0.01188
0.8650 4.10152 0.01118
0.8650 4.27606 0.01292
0.8650 4.45059 0.00873
0.8650 4.62512 0.00908
0.8650 4.79966 0.00699
0.8650 4.97419 0.00594
0.8650 5.14872 0.00803
0.8650 5.32325 0.00699
0.8650 5.49779 0.01188
0.8650 5.67232 0.01292
0.8650 5.84685 0.01607
0.8650 6.02139 0.02830
0.8650 6.19592 0.03074

0.8750 0.08727 0.06383
0.8750 0.26180 0.08104
0.8750 0.43633 0.13211
0.8750 0.61087 0.20843
0.8750 0.78540 0.26533
0.8750 0.95993 0.37746
0.8750 1.13446 0.48958
0.8750 1.30900 0.56202
0.8750 1.48353 0.61920
0.8750 1.65806 0.58811
0.8750 1.83260 0.52455
0.8750 2.00713 0.47293
0.8750 2.18166 0.37107
0.8750 2.35619 0.27810
0.8750 2.53073 0.20760
0.8750 2.70526 0.12795
0.8750 2.87979 0.08104
0.8750 3.05433 0.05912
0.8750 3.22886 0.02970
0.8750 3.40339 0.02109
0.8750 3.57792 0.01804
0.8750 3.75246 0.00888
0.8750 3.92699 0.01221
0.8750 4.10152 0.00694
0.8750 4.27606 0.00722
0.8750 4.45059 0.00555
0.8750 4.62512 0.00444
0.8750 4.79966 0.00527
0.8750 4.97419 0.00416
0.8750 5.14872 0.00555
0.8750 5.32325 0.00527
0.8750 5.49779 0.00860
0.8750 5.67232 0.00860
0.8750 5.84685 0.01415
0.8750 6.02139 0.02082
0.8750 6.19592 0.03358

0.8850 0.08727 0.06011
0.8850 0.26180 0.08248
0.8850 0.43633 0.13970
0.8850 0.61087 0.19429
0.8850 0.78540 0.28205
0.8850 0.95993 0.37920
0.8850 1.13446 0.47153
0.8850 1.30900 0.55233
0.8850 1.48353 0.59320
0.8850 1.65806 0.61677
0.8850 1.83260 0.54487
0.8850 2.00713 0.45879
0.8850 2.18166 0.38040
0.8850 2.35619 0.27749
0.8850 2.53073 0.20631
0.8850 2.70526 0.14019
0.8850 2.87979 0.09594
0.8850 3.05433 0.05386
0.8850 3.22886 0.03463
0.8850 3.40339 0.02597
0.8850 3.57792 0.01611
0.8850 3.75246 0.01010
0.8850 3.92699 0.00818
0.8850 4.10152 0.00553
0.8850 4.27606 0.00313
0.8850 4.45059 0.00289
0.8850 4.62512 0.00433
0.8850 4.79966 0.00385
0.8850 4.97419 0.00313
0.8850 5.14872 0.00361
0.8850 5.32325 0.00337
0.8850 5.49779 0.00625
0.8850 5.67232 0.00890
0.8850 5.84685 0.01058
0.8850 6.02139 0.01755
0.8850 6.19592 0.03198

0.8950 0.08727 0.04440
0.8950 0.26180 0.09103
0.8950 0.43633 0.14369
0.8950 0.61087 0.20527
0.8950 0.78540 0.30120
0.8950 0.95993 0.38242
0.8950 1.13446 0.50424
0.8950 1.30900 0.55667
0.8950 1.48353 0.60174
0.8950 1.65806 0.56515
0.8950 1.83260 0.53681
0.8950 2.00713 0.47300
0.8950 2.18166 0.37952
0.8950 2.35619 0.29384
0.8950 2.53073 0.20192
0.8950 2.70526 0.13431
0.8950 2.87979 0.08389
0.8950 3.05433 0.04752
0.8950 3.22886 0.03637
0.8950 3.40339 0.02164
0.8950 3.57792 0.01138
0.8950 3.75246 0.00736
0.8950 3.92699 0.00736
0.8950 4.10152 0.00424
0.8950 4.27606 0.00268
0.8950 4.45059 0.00268
0.8950 4.62512 0.00290
0.8950 4.79966 0.00312
0.8950 4.97419 0.00223
0.8950 5.14872 0.00201
0.8950 5.32325 0.00357
0.8950 5.49779 0.00535
0.8950 5.67232 0.00625
0.8950 5.84685 0.01205
0.8950 6.02139 0.02187
0.8950 6.19592 0.02990

0.9050 0.08727 0.06337
0.9050 0.26180 0.08989
0.9050 0.43633 0.14105
0.9050 0.61087 0.21579
0.9050 0.78540 0.28736
0.9050 0.95993 0.37157
0.9050 1.13446 0.46336
0.9050 1.30900 0.54273
0.9050 1.48353 0.58462
0.9050 1.65806 0.58399
0.9050 1.83260 0.54988
0.9050 2.00713 0.47536
0.9050 2.18166 0.38883
0.9050 2.35619 0.29326
0.9050 2.53073 0.21158
0.9050 2.70526 0.14610
0.9050 2.87979 0.09095
0.9050 3.05433 0.05895
0.9050 3.22886 0.03095
0.9050 3.40339 0.01916
0.9050 3.57792 0.00821
0.9050 3.75246 0.00905
0.9050 3.92699 0.00568
0.9050 4.10152 0.00253
0.9050 4.27606 0.00295
0.9050 4.45059 0.00337
0.9050 4.62512 0.00189
0.9050 4.79966 0.00189
0.9050 4.97419 0.00147
0.9050 5.14872 0.00253
0.9050 5.32325 0.00211
0.9050 5.49779 0.00295
0.9050 5.67232 0.00695
0.9050 5.84685 0.01284
0.9050 6.02139 0.02189
0.9050 6.19592 0.03453

0.9150 0.08727 0.05851
0.9150 0.26180 0.09933
0.9150 0.43633 0.15201
0.9150 0.61087 0.22118
0.9150 0.78540 0.29236
0.9150 0.95993 0.38204
0.9150 1.13446 0.47011
0.9150 1.30900 0.53928
0.9150 1.48353 0.56441
0.9150 1.65806 0.58914
0.9150 1.83260 0.54390
0.9150 2.00713 0.46890
0.9150 2.18166 0.37219
0.9150 2.35619 0.30684
0.9150 2.53073 0.20268
0.9150 2.70526 0.14578
0.9150 2.87979 0.08606
0.9150 3.05433 0.05690
0.9150 3.22886 0.03579
0.9150 3.40339 0.02111
0.9150 3.57792 0.01086
0.9150 3.75246 0.00865
0.9150 3.92699 0.00322
0.9150 4.10152 0.00523
0.9150 4.27606 0.00221
0.9150 4.45059 0.00221
0.9150 4.62512 0.00282
0.9150 4.79966 0.00201
0.9150 4.97419 0.00161
0.9150 5.14872 0.00221
0.9150 5.32325 0.00221
0.9150 5.49779 0.00543
0.9150 5.67232 0.00764
0.9150 5.84685 0.01126
0.9150 6.02139 0.02011
0.9150 6.19592 0.03338

0.9250 0.08727 0.05747
0.9250 0.26180 0.09374
0.9250 0.43633 0.14739
0.9250 0.61087 0.22337
0.9250 0.78540 0.29458
0.9250 0.95993 0.38928
0.9250 1.13446 0.46412
0.9250 1.30900 0.54774
0.9250 1.48353 0.58153
0.9250 1.65806 0.57638
0.9250 1.83260 0.52731
0.9250 2.00713 0.47557
0.9250 2.18166 0.38298
0.9250 2.35619 0.28733
0.9250 2.53073 0.20504
0.9250 2.70526 0.13956
0.9250 2.87979 0.08878
0.9250 3.05433 0.05804
0.9250 3.22886 0.03723
0.9250 3.40339 0.02253
0.9250 3.57792 0.01260
0.9250 3.75246 0.00764
0.9250 3.92699 0.00496
0.9250 4.10152 0.00286
0.9250 4.27606 0.00229
0.9250 4.45059 0.00134
0.9250 4.62512 0.00153
0.9250 4.79966 0.00134
0.9250 4.97419 0.00267
0.9250 5.14872 0.00248
0.9250 5.32325 0.00363
0.9250 5.49779 0.00706
0.9250 5.67232 0.00935
0.9250 5.84685 0.01298
0.9250 6.02139 0.02081
0.9250 6.19592 0.03608

0.9350 0.08727 0.05718
0.9350 0.26180 0.08531
0.9350 0.43633 0.14785
0.9350 0.61087 0.21835
0.9350 0.78540 0.28479
0.9350 0.95993 0.39581
0.9350 1.13446 0.46243
0.9350 1.30900 0.54163
0.9350 1.48353 0.57031
0.9350 1.65806 0.58401
0.9350 1.83260 0.54903
0.9350 2.00713 0.46447
0.9350 2.18166 0.38675
0.9350 2.35619 0.29515
0.9350 2.53073 0.21410
0.9350 2.70526 0.14637
0.9350 2.87979 0.09271
0.9350 3.05433 0.05958
0.9350 3.22886 0.03405
0.9350 3.40339 0.01702
0.9350 3.57792 0.01166
0.9350 3.75246 0.00555
0.9350 3.92699 0.00426
0.9350 4.10152 0.00426
0.9350 4.27606 0.00444
0.9350 4.45059 0.00241
0.9350 4.62512 0.00278
0.9350 4.79966 0.00315
0.9350 4.97419 0.00204
0.9350 5.14872 0.00204
0.9350 5.32325 0.00315
0.9350 5.49779 0.00537
0.9350 5.67232 0.00796
0.9350 5.84685 0.00962
0.9350 6.02139 0.02276
0.9350 6.19592 0.03127

0.9450 0.08727 0.05963
0.9450 0.26180 0.09355
0.9450 0.43633 0.14318
0.9450 0.61087 0.21566
0.9450 0.78540 0.30367
0.9450 0.95993 0.38508
0.9450 1.13446 0.47773
0.9450 1.30900 0.52826
0.9450 1.48353 0.55878
0.9450 1.65806 0.58413
0.9450 1.83260 0.51576
0.9450 2.00713 0.46506
0.9450 2.18166 0.38954
0.9450 2.35619 0.29867
0.9450 2.53073 0.22512
0.9450 2.70526 0.15246
0.9450 2.87979 0.10444
0.9450 3.05433 0.05927
0.9450 3.22886 0.03285
0.9450 3.40339 0.01732
0.9450 3.57792 0.01160
0.9450 3.75246 0.00714
0.9450 3.92699 0.00428
0.9450 4.10152 0.00303
0.9450 4.27606 0.00214
0.9450 4.45059 0.00125
0.9450 4.62512 0.00161
0.9450 4.79966 0.00232
0.9450 4.97419 0.00161
0.9450 5.14872 0.00232
0.9450 5.32325 0.00446
0.9450 5.49779 0.00446
0.9450 5.67232 0.00714
0.9450 5.84685 0.01392
0.9450 6.02139 0.01946
0.9450 6.19592 0.03267

0.9550 0.08727 0.05408
0.9550 0.26180 0.09781
0.9550 0.43633 0.14782
0.9550 0.61087 0.22207
0.9550 0.78540 0.28937
0.9550 0.95993 0.38210
0.9550 1.13446 0.47482
0.9550 1.30900 0.52873
0.9550 1.48353 0.56348
0.9550 1.65806 0.55467
0.9550 1.83260 0.53246
0.9550 2.00713 0.47194
0.9550 2.18166 0.39379
0.9550 2.35619 0.30785
0.9550 2.53073 0.22377
0.9550 2.70526 0.14409
0.9550 2.87979 0.10324
0.9550 3.05433 0.05645
0.9550 3.22886 0.03594
0.9550 3.40339 0.02085
0.9550 3.57792 0.01170
0.9550 3.75246 0.00797
0.9550 3.92699 0.00424
0.9550 4.10152 0.00407
0.9550 4.27606 0.00356
0.9550 4.45059 0.00237
0.9550 4.62512 0.00203
0.9550 4.79966 0.00136
0.9550 4.97419 0.00237
0.9550 5.14872 0.00136
0.9550 5.32325 0.00271
0.9550 5.49779 0.00475
0.9550 5.67232 0.00966
0.9550 5.84685 0.01288
0.9550 6.02139 0.02000
0.9550 6.19592 0.03323

0.9650 0.08727 0.05289
0.9650 0.26180 0.10123
0.9650 0.43633 0.15217
0.9650 0.61087 0.21597
0.9650 0.78540 0.30174
0.9650 0.95993 0.38213
0.9650 1.13446 0.47669
0.9650 1.30900 0.53365
0.9650 1.48353 0.56881
0.9650 1.65806 0.56620
0.9650 1.83260 0.53268
0.9650 2.00713 0.46969
0.9650 2.18166 0.38653
0.9650 2.35619 0.29165
0.9650 2.53073 0.21597
0.9650 2.70526 0.15103
0.9650 2.87979 0.09391
0.9650 3.05433 0.05989
0.9650 3.22886 0.03418
0.9650 3.40339 0.02376
0.9650 3.57792 0.01139
0.9650 3.75246 0.00749
0.9650 3.92699 0.00456
0.9650 4.10152 0.00407
0.9650 4.27606 0.00212
0.9650 4.45059 0.00260
0.9650 4.62512 0.00114
0.9650 4.79966 0.00244
0.9650 4.97419 0.00228
0.9650 5.14872 0.00163
0.9650 5.32325 0.00358
0.9650 5.49779 0.00439
0.9650 5.67232 0.00667
0.9650 5.84685 0.01025
0.9650 6.02139 0.02018
0.9650 6.19592 0.03401

0.9750 0.08727 0.05537
0.9750 0.26180 0.09085
0.9750 0.43633 0.14928
0.9750 0.61087 0.22529
0.9750 0.78540 0.29840
0.9750 0.95993 0.38466
0.9750 1.13446 0.46175
0.9750 1.30900 0.53654
0.9750 1.48353 0.56514
0.9750 1.65806 0.56927
0.9750 1.83260 0.53669
0.9750 2.00713 0.46358
0.9750 2.18166 0.38726
0.9750 2.35619 0.30131
0.9750 2.53073 0.21428
0.9750 2.70526 0.13995
0.9750 2.87979 0.09865
0.9750 3.05433 0.06470
0.9750 3.22886 0.03793
0.9750 3.40339 0.02187
0.9750 3.57792 0.01529
0.9750 3.75246 0.00826
0.9750 3.92699 0.00520
0.9750 4.10152 0.00520
0.9750 4.27606 0.00398
0.9750 4.45059 0.00260
0.9750 4.62512 0.00199
0.9750 4.79966 0.00214
0.9750 4.97419 0.00199
0.9750 5.14872 0.00199
0.9750 5.32325 0.00214
0.9750 5.49779 0.00413
0.9750 5.67232 0.00489
0.9750 5.84685 0.01162
0.9750 6.02139 0.01988
0.9750 6.19592 0.03548

0.9850 0.08727 0.05655
0.9850 0.26180 0.08874
0.9850 0.43633 0.14065
0.9850 0.61087 0.21808
0.9850 0.78540 0.29956
0.9850 0.95993 0.39048
0.9850 1.13446 0.47414
0.9850 1.30900 0.53751
0.9850 1.48353 0.56303
0.9850 1.65806 0.56288
0.9850 1.83260 0.55520
0.9850 2.00713 0.48748
0.9850 2.18166 0.38047
0.9850 2.35619 0.29464
0.9850 2.53073 0.21982
0.9850 2.70526 0.14529
0.9850 2.87979 0.09512
0.9850 3.05433 0.05727
0.9850 3.22886 0.03262
0.9850 3.40339 0.02015
0.9850 3.57792 0.01218
0.9850 3.75246 0.00812
0.9850 3.92699 0.00449
0.9850 4.10152 0.00304
0.9850 4.27606 0.00159
0.9850 4.45059 0.00174
0.9850 4.62512 0.00232
0.9850 4.79966 0.00304
0.9850 4.97419 0.00275
0.9850 5.14872 0.00188
0.9850 5.32325 0.00188
0.9850 5.49779 0.00377
0.9850 5.67232 0.00507
0.9850 5.84685 0.01131
0.9850 6.02139 0.01928
0.9850 6.19592 0.02740

0.9950 0.08727 0.05742
0.9950 0.26180 0.09393
0.9950 0.43633 0.14279
0.9950 0.61087 0.21473
0.9950 0.78540 0.29264
0.9950 0.95993 0.38032
0.9950 1.13446 0.47181
0.9950 1.30900 0.53628
0.9950 1.48353 0.58311
0.9950 1.65806 0.57239
0.9950 1.83260 0.53316
0.9950 2.00713 0.46814
0.9950 2.18166 0.39526
0.9950 2.35619 0.28518
0.9950 2.53073 0.22220
0.9950 2.70526 0.14686
0.9950 2.87979 0.09827
0.9950 3.05433 0.06420
0.9950 3.22886 0.03855
0.9950 3.40339 0.01819
0.9950 3.57792 0.01181
0.9950 3.75246 0.00801
0.9950 3.92699 0.00366
0.9950 4.10152 0.00312
0.9950 4.27606 0.00326
0.9950 4.45059 0.00136
0.9950 4.62512 0.00244
0.9950 4.79966 0.00122
0.9950 4.97419 0.00163
0.9950 5.14872 0.00163
0.9950 5.32325 0.00285
0.9950 5.49779 0.00285
0.9950 5.67232 0.00557
0.9950 5.84685 0.01045
0.9950 6.02139 0.02050
0.9950 6.19592 0.03380

